,weather_station,temperature,percipitation,month,day,hour,accidents,road_usage
1675,164,12.55,0.0,10,7,19,0,0.02
1676,164,12.2,0.0,10,7,20,0,-0.39
1677,164,11.17,0.0,10,7,21,0,-0.59
1678,164,10.97,0.0,10,7,22,0,-0.77
1679,164,10.7,0.0,10,7,23,0,-0.89
1680,164,4.77,0.0,11,1,0,0,-1.06
1681,164,4.47,0.0,11,1,1,0,-1.04
1682,164,4.15,0.0,11,1,2,0,-1.11
1683,164,4.23,0.0,11,1,3,0,-1.13
1684,164,4.58,0.0,11,1,4,0,-1.15
1685,164,4.53,0.0,11,1,5,0,-1.11
1686,164,4.45,0.0,11,1,6,0,-1.05
1687,164,4.4,0.05,11,1,7,0,-1.04
1688,164,4.98,0.12,11,1,8,0,-0.95
1689,164,5.53,0.0,11,1,9,0,-0.57
1690,164,6.02,0.07,11,1,10,0,-0.02
1691,164,6.5,0.15,11,1,11,0,0.43
1692,164,6.8,0.05,11,1,12,0,0.69
1693,164,7.03,0.03,11,1,13,0,0.6
1694,164,7.05,0.0,11,1,14,0,0.86
1695,164,6.62,0.0,11,1,15,0,0.81
1696,164,6.2,0.0,11,1,16,1,0.54
1697,164,6.0,0.0,11,1,17,0,0.5
1698,164,5.83,0.0,11,1,18,0,0.28
1699,164,5.47,0.0,11,1,19,0,-0.07
1700,164,5.28,0.0,11,1,20,0,-0.47
1701,164,5.25,0.0,11,1,21,0,-0.69
1702,164,5.17,0.0,11,1,22,0,-0.83
1703,164,4.83,0.0,11,1,23,0,-0.94
1704,164,4.55,0.0,11,2,0,0,-1.08
1705,164,5.0,0.0,11,2,1,0,-1.09
1706,164,5.18,0.0,11,2,2,0,-1.11
1707,164,5.27,0.0,11,2,3,0,-1.08
1708,164,5.12,0.05,11,2,4,0,-0.99
1709,164,4.9,0.0,11,2,5,0,-0.79
1710,164,4.8,0.0,11,2,6,0,-0.11
1711,164,4.42,0.0,11,2,7,0,0.69
1712,164,5.2,0.07,11,2,8,0,0.68
1713,164,5.77,0.42,11,2,9,0,0.58
1714,164,6.23,0.72,11,2,10,0,0.89
1715,164,6.73,0.45,11,2,11,0,1.01
1716,164,7.03,0.07,11,2,12,0,0.92
1717,164,7.2,0.03,11,2,13,0,0.9
1718,164,7.02,0.0,11,2,14,0,1.04
1719,164,6.75,0.0,11,2,15,0,1.04
1720,164,6.42,0.0,11,2,16,0,1.27
1721,164,6.23,0.0,11,2,17,1,1.4
1722,164,6.35,0.0,11,2,18,0,0.74
1723,164,6.08,0.0,11,2,19,0,0.05
1724,164,5.75,0.0,11,2,20,0,-0.47
1725,164,5.17,0.0,11,2,21,0,-0.68
1726,164,5.18,0.0,11,2,22,0,-0.86
1727,164,5.1,0.0,11,2,23,0,-0.97
1728,164,5.05,0.0,11,3,0,0,-1.07
1729,164,4.88,0.0,11,3,1,0,-1.12
1730,164,4.95,0.0,11,3,2,0,-1.14
1731,164,4.95,0.0,11,3,3,0,-1.11
1732,164,5.1,0.0,11,3,4,0,-1.06
1733,164,5.3,0.0,11,3,5,0,-0.89
1734,164,5.2,0.0,11,3,6,0,-0.29
1735,164,5.25,0.0,11,3,7,0,0.57
1736,164,5.7,0.0,11,3,8,0,0.65
1737,164,6.18,0.0,11,3,9,0,0.59
1738,164,6.7,0.0,11,3,10,0,0.99
1739,164,7.28,0.0,11,3,11,0,1.11
1740,164,7.43,0.05,11,3,12,0,0.99
1741,164,7.85,0.12,11,3,13,0,0.96
1742,164,7.5,0.12,11,3,14,0,1.08
1743,164,7.12,0.03,11,3,15,0,1.2
1744,164,6.5,0.07,11,3,16,0,1.26
1745,164,6.42,0.03,11,3,17,0,1.49
1746,164,6.4,0.0,11,3,18,0,0.79
1747,164,6.32,0.0,11,3,19,0,0.18
1748,164,6.12,0.03,11,3,20,0,-0.43
1749,164,5.95,0.05,11,3,21,0,-0.62
1750,164,5.92,0.17,11,3,22,0,-0.85
1751,164,6.0,0.3,11,3,23,0,-0.96
1752,164,5.95,0.2,11,4,0,0,-1.08
1753,164,5.88,0.33,11,4,1,0,-1.12
1754,164,5.9,0.33,11,4,2,0,-1.14
1755,164,5.7,0.35,11,4,3,0,-1.12
1756,164,5.57,0.35,11,4,4,0,-1.08
1757,164,5.5,0.1,11,4,5,0,-0.92
1758,164,5.48,0.0,11,4,6,1,-0.34
1759,164,5.2,0.05,11,4,7,0,0.45
1760,164,5.33,0.0,11,4,8,0,0.57
1761,164,5.57,0.0,11,4,9,0,0.52
1762,164,5.97,0.0,11,4,10,0,0.87
1763,164,6.2,0.1,11,4,11,0,1.0
1764,164,6.62,0.03,11,4,12,0,0.97
1765,164,6.7,0.0,11,4,13,0,0.98
1766,164,6.7,0.0,11,4,14,0,1.06
1767,164,6.53,0.05,11,4,15,0,1.07
1768,164,6.32,0.05,11,4,16,0,1.33
1769,164,6.22,0.15,11,4,17,0,1.5
1770,164,6.03,0.03,11,4,18,0,0.7
1771,164,5.95,0.0,11,4,19,0,0.07
1772,164,5.85,0.0,11,4,20,0,-0.42
1773,164,5.8,0.0,11,4,21,0,-0.65
1774,164,5.75,0.0,11,4,22,0,-0.84
1775,164,5.62,0.0,11,4,23,0,-0.96
1776,164,5.7,0.0,11,5,0,0,-1.05
1777,164,5.65,0.05,11,5,1,0,-1.11
1778,164,5.8,0.0,11,5,2,0,-1.13
1779,164,5.85,0.0,11,5,3,0,-1.12
1780,164,6.0,0.0,11,5,4,0,-1.06
1781,164,6.03,0.0,11,5,5,0,-0.93
1782,164,6.25,0.0,11,5,6,0,-0.35
1783,164,6.4,0.0,11,5,7,0,0.48
1784,164,6.78,0.0,11,5,8,0,0.62
1785,164,7.62,0.0,11,5,9,0,0.59
1786,164,8.43,0.05,11,5,10,1,0.89
1787,164,8.85,0.0,11,5,11,1,1.08
1788,164,9.35,0.0,11,5,12,0,1.07
1789,164,9.58,0.0,11,5,13,0,1.07
1790,164,9.65,0.0,11,5,14,0,1.09
1791,164,9.2,0.0,11,5,15,0,1.18
1792,164,8.72,0.03,11,5,16,0,1.46
1793,164,7.88,0.3,11,5,17,1,1.52
1794,164,7.15,0.6,11,5,18,0,0.86
1795,164,7.05,0.4,11,5,19,0,0.22
1796,164,7.0,1.18,11,5,20,0,-0.38
1797,164,7.2,0.55,11,5,21,0,-0.53
1798,164,7.05,0.15,11,5,22,0,-0.8
1799,164,6.97,0.0,11,5,23,0,-0.93
1800,164,5.14,0.06,11,6,0,0,-0.95
1801,164,5.24,0.08,11,6,1,0,-1.1
1802,164,4.86,0.02,11,6,2,0,-1.12
1803,164,4.92,0.08,11,6,3,0,-1.12
1804,164,4.54,0.0,11,6,4,0,-1.07
1805,164,4.36,0.0,11,6,5,0,-0.9
1806,164,4.08,0.02,11,6,6,0,-0.4
1807,164,4.12,0.1,11,6,7,0,0.4
1808,164,4.54,0.0,11,6,8,0,0.49
1809,164,5.42,0.0,11,6,9,1,0.52
1810,164,6.3,0.0,11,6,10,0,0.97
1811,164,6.88,0.0,11,6,11,0,1.29
1812,164,7.24,0.0,11,6,12,0,1.23
1813,164,7.54,0.0,11,6,13,0,1.36
1814,164,7.2,0.0,11,6,14,0,1.65
1815,164,6.54,0.0,11,6,15,0,1.7
1816,164,6.0,0.0,11,6,16,1,1.61
1817,164,5.6,0.0,11,6,17,0,1.28
1818,164,5.54,0.0,11,6,18,0,0.84
1819,164,5.48,0.0,11,6,19,0,0.27
1820,164,5.48,0.02,11,6,20,0,-0.22
1821,164,5.3,0.04,11,6,21,0,-0.51
1822,164,5.36,0.06,11,6,22,0,-0.64
1823,164,5.38,0.1,11,6,23,0,-0.75
1824,164,5.36,0.02,11,7,0,0,-0.97
1825,164,5.36,0.0,11,7,1,0,-1.03
1826,164,5.44,0.04,11,7,2,0,-1.1
1827,164,5.3,0.04,11,7,3,0,-1.1
1828,164,5.22,0.02,11,7,4,0,-1.09
1829,164,4.9,0.0,11,7,5,0,-1.07
1830,164,5.1,0.0,11,7,6,0,-0.9
1831,164,5.14,0.1,11,7,7,0,-0.83
1832,164,5.36,0.08,11,7,8,0,-0.48
1833,164,6.0,0.0,11,7,9,0,0.17
1834,164,6.7,0.0,11,7,10,0,1.01
1835,164,7.38,0.0,11,7,11,0,1.55
1836,164,7.48,0.0,11,7,12,1,1.58
1837,164,7.68,0.0,11,7,13,0,1.4
1838,164,7.74,0.0,11,7,14,1,1.43
1839,164,7.18,0.0,11,7,15,0,1.33
1840,164,6.52,0.0,11,7,16,0,0.93
1841,164,6.42,0.0,11,7,17,0,0.73
1842,164,6.1,0.1,11,7,18,0,0.44
1843,164,5.92,0.02,11,7,19,0,0.0
1844,164,5.5,0.0,11,7,20,0,-0.47
1845,164,5.0,0.0,11,7,21,0,-0.57
1846,164,4.72,0.0,11,7,22,0,-0.75
1847,164,4.42,0.0,11,7,23,0,-0.84
1848,164,2.58,0.24,12,1,0,1,-1.06
1849,164,2.36,0.0,12,1,1,0,-1.02
1850,164,2.16,0.0,12,1,2,0,-1.1
1851,164,1.74,0.0,12,1,3,0,-1.13
1852,164,1.8,0.0,12,1,4,0,-1.14
1853,164,1.9,0.0,12,1,5,0,-1.11
1854,164,2.0,0.0,12,1,6,0,-1.04
1855,164,2.08,0.0,12,1,7,1,-1.03
1856,164,2.26,0.0,12,1,8,0,-0.94
1857,164,2.68,0.0,12,1,9,0,-0.62
1858,164,3.34,0.1,12,1,10,0,-0.17
1859,164,3.82,0.34,12,1,11,0,0.37
1860,164,4.48,0.0,12,1,12,0,0.54
1861,164,4.7,0.02,12,1,13,0,0.56
1862,164,4.66,0.02,12,1,14,0,0.87
1863,164,4.62,0.02,12,1,15,0,0.85
1864,164,4.52,0.0,12,1,16,0,0.56
1865,164,4.6,0.0,12,1,17,0,0.42
1866,164,4.74,0.0,12,1,18,0,0.22
1867,164,4.6,0.0,12,1,19,0,-0.09
1868,164,4.52,0.0,12,1,20,0,-0.53
1869,164,4.46,0.0,12,1,21,0,-0.71
1870,164,4.3,0.0,12,1,22,0,-0.87
1871,164,4.16,0.0,12,1,23,0,-0.96
1872,164,3.96,0.0,12,2,0,0,-1.05
1873,164,4.1,0.0,12,2,1,0,-1.08
1874,164,4.14,0.0,12,2,2,0,-1.1
1875,164,4.08,0.0,12,2,3,0,-1.09
1876,164,3.52,0.04,12,2,4,0,-1.0
1877,164,3.58,0.02,12,2,5,0,-0.73
1878,164,3.66,0.08,12,2,6,1,-0.08
1879,164,4.08,0.0,12,2,7,0,0.7
1880,164,4.08,0.0,12,2,8,0,0.73
1881,164,4.68,0.0,12,2,9,0,0.64
1882,164,5.34,0.02,12,2,10,0,1.06
1883,164,5.94,0.0,12,2,11,1,1.32
1884,164,6.78,0.0,12,2,12,0,1.25
1885,164,7.08,0.0,12,2,13,0,1.14
1886,164,7.06,0.0,12,2,14,0,1.14
1887,164,6.78,0.0,12,2,15,1,1.25
1888,164,6.36,0.02,12,2,16,0,1.45
1889,164,6.34,0.04,12,2,17,0,1.48
1890,164,6.06,0.32,12,2,18,0,0.75
1891,164,5.9,0.52,12,2,19,0,0.09
1892,164,5.52,0.02,12,2,20,0,-0.43
1893,164,5.32,0.0,12,2,21,0,-0.62
1894,164,5.34,0.0,12,2,22,0,-0.82
1895,164,4.74,0.02,12,2,23,0,-0.96
1896,164,4.16,0.0,12,3,0,0,-1.08
1897,164,3.7,0.0,12,3,1,0,-1.13
1898,164,3.44,0.0,12,3,2,0,-1.14
1899,164,3.44,0.0,12,3,3,0,-1.13
1900,164,3.32,0.0,12,3,4,0,-1.08
1901,164,3.14,0.0,12,3,5,1,-0.94
1902,164,3.06,0.0,12,3,6,0,-0.49
1903,164,3.04,0.0,12,3,7,0,0.2
1904,164,3.36,0.0,12,3,8,0,0.23
1905,164,4.12,0.0,12,3,9,1,0.24
1906,164,4.44,0.0,12,3,10,0,0.56
1907,164,5.02,0.0,12,3,11,0,0.86
1908,164,5.76,0.0,12,3,12,0,0.75
1909,164,6.16,0.0,12,3,13,2,0.69
1910,164,5.92,0.0,12,3,14,0,0.66
1911,164,5.3,0.0,12,3,15,0,0.66
1912,164,5.0,0.0,12,3,16,1,0.84
1913,164,4.62,0.02,12,3,17,0,0.89
1914,164,4.62,0.0,12,3,18,0,0.3
1915,164,4.76,0.0,12,3,19,0,-0.09
1916,164,4.54,0.02,12,3,20,0,-0.56
1917,164,4.76,0.0,12,3,21,0,-0.72
1918,164,4.7,0.0,12,3,22,0,-0.88
1919,164,4.52,0.02,12,3,23,0,-0.99
1920,164,5.4,0.0,12,4,0,0,-1.06
1921,164,5.3,0.07,12,4,1,0,-1.11
1922,164,5.22,0.12,12,4,2,0,-1.14
1923,164,5.4,0.07,12,4,3,0,-1.14
1924,164,5.38,0.05,12,4,4,0,-1.09
1925,164,5.53,0.03,12,4,5,0,-0.95
1926,164,5.72,0.17,12,4,6,0,-0.5
1927,164,5.32,0.05,12,4,7,0,0.13
1928,164,5.08,0.15,12,4,8,0,0.2
1929,164,4.95,0.1,12,4,9,0,0.22
1930,164,5.3,0.1,12,4,10,0,0.54
1931,164,5.47,0.05,12,4,11,0,0.83
1932,164,5.53,0.23,12,4,12,0,0.83
1933,164,5.78,0.05,12,4,13,0,0.82
1934,164,5.55,0.0,12,4,14,0,0.83
1935,164,5.28,0.0,12,4,15,0,0.88
1936,164,5.0,0.0,12,4,16,0,1.02
1937,164,4.5,0.0,12,4,17,0,1.02
1938,164,4.32,0.0,12,4,18,0,0.48
1939,164,4.05,0.0,12,4,19,1,-0.06
1940,164,3.4,0.0,12,4,20,0,-0.48
1941,164,2.88,0.0,12,4,21,0,-0.67
1942,164,2.55,0.0,12,4,22,0,-0.85
1943,164,2.1,0.0,12,4,23,0,-0.96
1944,164,1.65,0.0,12,5,0,0,-1.04
1945,164,1.65,0.0,12,5,1,0,-1.09
1946,164,1.48,0.0,12,5,2,0,-1.13
1947,164,1.22,0.0,12,5,3,0,-1.12
1948,164,1.15,0.08,12,5,4,0,-1.08
1949,164,1.12,0.05,12,5,5,0,-0.97
1950,164,1.35,0.03,12,5,6,1,-0.51
1951,164,1.48,0.0,12,5,7,0,0.08
1952,164,1.78,0.0,12,5,8,0,0.21
1953,164,2.33,0.03,12,5,9,0,0.23
1954,164,3.0,0.0,12,5,10,0,0.57
1955,164,3.62,0.03,12,5,11,0,0.81
1956,164,4.15,0.03,12,5,12,1,0.87
1957,164,4.42,0.0,12,5,13,0,0.83
1958,164,4.3,0.05,12,5,14,0,0.92
1959,164,3.62,0.0,12,5,15,0,1.01
1960,164,3.4,0.05,12,5,16,0,1.05
1961,164,2.83,0.05,12,5,17,0,1.08
1962,164,3.1,0.0,12,5,18,0,0.56
1963,164,2.67,0.0,12,5,19,0,0.05
1964,164,2.88,0.0,12,5,20,0,-0.47
1965,164,2.7,0.03,12,5,21,0,-0.64
1966,164,2.52,0.07,12,5,22,0,-0.81
1967,164,2.23,0.03,12,5,23,0,-0.94
1968,164,2.23,0.0,12,6,0,0,-0.95
1969,164,2.0,0.0,12,6,1,0,-1.09
1970,164,1.93,0.05,12,6,2,0,-1.13
1971,164,1.62,0.07,12,6,3,0,-1.12
1972,164,1.5,0.0,12,6,4,0,-1.07
1973,164,1.33,0.0,12,6,5,0,-0.94
1974,164,1.32,0.0,12,6,6,0,-0.47
1975,164,1.1,0.0,12,6,7,0,0.25
1976,164,1.52,0.0,12,6,8,0,0.37
1977,164,1.73,0.0,12,6,9,0,0.44
1978,164,2.55,0.0,12,6,10,0,0.91
1979,164,3.43,0.0,12,6,11,0,1.26
1980,164,3.85,0.07,12,6,12,0,1.35
1981,164,4.08,0.12,12,6,13,0,1.46
1982,164,3.9,0.03,12,6,14,0,1.66
1983,164,3.72,0.05,12,6,15,1,1.74
1984,164,3.4,0.03,12,6,16,1,1.47
1985,164,2.87,0.0,12,6,17,0,1.1
1986,164,3.05,0.03,12,6,18,0,0.65
1987,164,3.15,0.03,12,6,19,0,0.17
1988,164,3.07,0.05,12,6,20,0,-0.3
1989,164,3.02,0.1,12,6,21,0,-0.51
1990,164,3.0,0.03,12,6,22,0,-0.71
1991,164,3.2,0.0,12,6,23,0,-0.82
1992,164,3.48,0.03,12,7,0,0,-0.97
1993,164,3.77,0.03,12,7,1,0,-1.02
1994,164,3.6,0.03,12,7,2,0,-1.1
1995,164,3.62,0.03,12,7,3,0,-1.11
1996,164,3.95,0.05,12,7,4,0,-1.1
1997,164,4.15,0.05,12,7,5,0,-1.06
1998,164,4.22,0.15,12,7,6,0,-0.91
1999,164,4.35,0.15,12,7,7,0,-0.86
2000,164,4.22,0.03,12,7,8,0,-0.61
2001,164,4.85,0.0,12,7,9,0,0.02
2002,164,5.35,0.0,12,7,10,0,0.79
2003,164,5.65,0.03,12,7,11,0,1.48
2004,164,5.85,0.2,12,7,12,0,1.45
2005,164,5.75,0.25,12,7,13,0,1.27
2006,164,5.33,0.57,12,7,14,0,1.23
2007,164,4.7,0.35,12,7,15,0,1.11
2008,164,4.62,0.45,12,7,16,0,0.74
2009,164,4.7,0.03,12,7,17,0,0.54
2010,164,4.3,0.0,12,7,18,0,0.26
2011,164,4.0,0.0,12,7,19,0,-0.08
2012,164,3.65,0.0,12,7,20,0,-0.48
2013,164,3.57,0.0,12,7,21,0,-0.61
2014,164,3.23,0.03,12,7,22,0,-0.78
2015,164,2.97,0.45,12,7,23,0,-0.88
2016,5643,0.47,0.12,1,1,0,0,-1.02
2017,5643,0.23,0.07,1,1,1,0,-1.15
2018,5643,0.25,0.0,1,1,2,0,-1.2
2019,5643,0.2,0.0,1,1,3,0,-1.23
2020,5643,0.15,0.0,1,1,4,0,-1.25
2021,5643,0.1,0.03,1,1,5,0,-1.24
2022,5643,0.4,0.1,1,1,6,0,-1.11
2023,5643,0.58,0.1,1,1,7,0,-1.17
2024,5643,0.73,0.0,1,1,8,0,-1.13
2025,5643,0.8,0.1,1,1,9,0,-1.01
2026,5643,1.02,0.2,1,1,10,0,-0.76
2027,5643,1.48,0.12,1,1,11,0,-0.47
2028,5643,1.9,0.1,1,1,12,0,-0.07
2029,5643,2.5,0.07,1,1,13,0,0.24
2030,5643,2.52,0.05,1,1,14,0,0.4
2031,5643,2.38,0.1,1,1,15,1,0.42
2032,5643,2.33,0.05,1,1,16,0,0.37
2033,5643,2.12,0.5,1,1,17,0,0.43
2034,5643,1.83,0.07,1,1,18,0,0.44
2035,5643,1.77,0.03,1,1,19,0,0.25
2036,5643,1.67,0.03,1,1,20,0,-0.04
2037,5643,1.58,0.03,1,1,21,0,-0.35
2038,5643,1.45,0.23,1,1,22,0,-0.67
2039,5643,1.3,0.0,1,1,23,0,-0.88
2040,5643,1.17,0.0,1,2,0,0,-1.08
2041,5643,0.92,0.05,1,2,1,0,-1.07
2042,5643,0.85,0.07,1,2,2,0,-1.11
2043,5643,0.5,0.08,1,2,3,0,-1.1
2044,5643,0.35,0.05,1,2,4,0,-0.99
2045,5643,0.33,0.03,1,2,5,0,-0.72
2046,5643,-0.03,0.33,1,2,6,0,-0.07
2047,5643,0.1,0.0,1,2,7,0,0.55
2048,5643,0.27,0.0,1,2,8,0,0.72
2049,5643,0.8,0.07,1,2,9,0,0.51
2050,5643,1.38,0.0,1,2,10,0,0.54
2051,5643,1.9,0.1,1,2,11,0,0.46
2052,5643,2.1,0.0,1,2,12,0,0.43
2053,5643,2.17,0.0,1,2,13,0,0.4
2054,5643,2.28,0.03,1,2,14,0,0.56
2055,5643,2.1,0.03,1,2,15,0,0.69
2056,5643,1.75,0.1,1,2,16,0,0.71
2057,5643,1.42,0.0,1,2,17,0,0.81
2058,5643,1.18,0.05,1,2,18,0,0.2
2059,5643,1.12,0.03,1,2,19,0,-0.15
2060,5643,1.22,0.03,1,2,20,0,-0.54
2061,5643,1.1,0.33,1,2,21,0,-0.7
2062,5643,1.1,0.3,1,2,22,0,-0.75
2063,5643,1.7,0.1,1,2,23,0,-0.93
2064,5643,2.8,0.12,1,3,0,0,-1.09
2065,5643,2.7,0.14,1,3,1,0,-1.18
2066,5643,2.56,0.08,1,3,2,0,-1.19
2067,5643,2.78,0.04,1,3,3,0,-1.18
2068,5643,2.44,0.02,1,3,4,0,-1.15
2069,5643,2.24,0.02,1,3,5,0,-1.0
2070,5643,1.9,0.14,1,3,6,0,-0.54
2071,5643,2.12,0.16,1,3,7,0,-0.04
2072,5643,2.44,0.26,1,3,8,0,0.1
2073,5643,2.62,0.52,1,3,9,0,0.06
2074,5643,2.92,0.22,1,3,10,0,0.04
2075,5643,3.3,0.2,1,3,11,1,0.08
2076,5643,3.56,0.22,1,3,12,0,0.25
2077,5643,3.78,0.02,1,3,13,0,0.4
2078,5643,3.56,0.1,1,3,14,0,0.63
2079,5643,3.32,0.02,1,3,15,0,0.78
2080,5643,2.7,0.16,1,3,16,0,0.92
2081,5643,2.1,0.04,1,3,17,0,0.8
2082,5643,2.14,0.06,1,3,18,0,0.36
2083,5643,2.06,0.06,1,3,19,0,-0.06
2084,5643,1.78,0.3,1,3,20,0,-0.46
2085,5643,1.48,0.24,1,3,21,0,-0.71
2086,5643,1.02,0.28,1,3,22,0,-0.81
2087,5643,1.18,0.1,1,3,23,0,-0.97
2088,5643,1.2,0.06,1,4,0,0,-1.07
2089,5643,1.1,0.12,1,4,1,0,-1.15
2090,5643,1.0,0.14,1,4,2,0,-1.19
2091,5643,0.5,0.14,1,4,3,0,-1.19
2092,5643,0.38,0.06,1,4,4,0,-1.13
2093,5643,0.58,0.02,1,4,5,0,-0.97
2094,5643,0.6,0.02,1,4,6,0,-0.45
2095,5643,0.44,0.04,1,4,7,0,0.14
2096,5643,0.18,0.08,1,4,8,0,0.29
2097,5643,0.52,0.08,1,4,9,0,0.2
2098,5643,1.12,0.0,1,4,10,0,0.3
2099,5643,1.8,0.0,1,4,11,0,0.39
2100,5643,2.14,0.0,1,4,12,0,0.57
2101,5643,2.2,0.0,1,4,13,0,0.71
2102,5643,2.04,0.0,1,4,14,0,0.87
2103,5643,1.44,0.02,1,4,15,0,0.91
2104,5643,0.86,0.02,1,4,16,0,0.93
2105,5643,0.5,0.04,1,4,17,0,0.88
2106,5643,0.4,0.0,1,4,18,0,0.39
2107,5643,0.22,0.04,1,4,19,0,-0.02
2108,5643,0.04,0.0,1,4,20,0,-0.43
2109,5643,0.02,0.02,1,4,21,0,-0.66
2110,5643,-0.08,0.0,1,4,22,0,-0.74
2111,5643,-0.24,0.0,1,4,23,0,-0.94
2112,5643,-0.38,0.0,1,5,0,0,-1.07
2113,5643,-0.52,0.0,1,5,1,0,-1.14
2114,5643,-0.58,0.04,1,5,2,0,-1.18
2115,5643,-0.16,0.0,1,5,3,0,-1.19
2116,5643,-0.1,0.04,1,5,4,0,-1.13
2117,5643,-0.12,0.06,1,5,5,0,-0.98
2118,5643,-0.16,0.02,1,5,6,0,-0.44
2119,5643,-0.36,0.0,1,5,7,0,0.12
2120,5643,-0.14,0.0,1,5,8,0,0.26
2121,5643,0.24,0.0,1,5,9,0,0.18
2122,5643,0.68,0.0,1,5,10,0,0.25
2123,5643,1.2,0.0,1,5,11,0,0.34
2124,5643,1.6,0.0,1,5,12,0,0.44
2125,5643,1.54,0.0,1,5,13,0,0.58
2126,5643,1.5,0.0,1,5,14,0,0.82
2127,5643,1.3,0.0,1,5,15,0,0.94
2128,5643,0.56,0.0,1,5,16,0,0.98
2129,5643,-0.08,0.0,1,5,17,0,1.03
2130,5643,-0.54,0.0,1,5,18,0,0.49
2131,5643,-0.62,0.0,1,5,19,0,0.23
2132,5643,-0.78,0.0,1,5,20,0,-0.22
2133,5643,-0.84,0.0,1,5,21,0,-0.54
2134,5643,-1.08,0.0,1,5,22,0,-0.66
2135,5643,-1.44,0.42,1,5,23,0,-0.89
2136,5643,-1.83,0.47,1,6,0,0,-1.02
2137,5643,-1.7,0.07,1,6,1,0,-1.15
2138,5643,-1.65,0.05,1,6,2,0,-1.17
2139,5643,-1.8,0.03,1,6,3,0,-1.19
2140,5643,-1.75,0.03,1,6,4,0,-1.14
2141,5643,-1.62,0.05,1,6,5,0,-0.98
2142,5643,-1.92,0.0,1,6,6,0,-0.52
2143,5643,-2.0,0.0,1,6,7,0,-0.01
2144,5643,-1.55,0.0,1,6,8,0,0.05
2145,5643,-0.92,0.05,1,6,9,0,-0.06
2146,5643,-0.45,0.08,1,6,10,0,0.13
2147,5643,0.23,0.03,1,6,11,0,0.32
2148,5643,0.95,0.05,1,6,12,0,0.66
2149,5643,1.3,0.05,1,6,13,0,1.02
2150,5643,1.52,0.08,1,6,14,1,1.42
2151,5643,1.65,0.0,1,6,15,0,1.5
2152,5643,1.65,0.0,1,6,16,0,1.31
2153,5643,1.55,0.0,1,6,17,0,1.16
2154,5643,1.65,0.0,1,6,18,0,0.7
2155,5643,1.6,0.0,1,6,19,0,0.3
2156,5643,1.42,0.0,1,6,20,0,-0.18
2157,5643,1.4,0.0,1,6,21,0,-0.5
2158,5643,1.47,0.0,1,6,22,0,-0.6
2159,5643,1.17,0.0,1,6,23,0,-0.84
2160,5643,1.1,0.0,1,7,0,0,-1.07
2161,5643,1.03,0.05,1,7,1,0,-1.09
2162,5643,0.8,0.15,1,7,2,0,-1.17
2163,5643,0.55,0.08,1,7,3,0,-1.18
2164,5643,0.85,0.08,1,7,4,0,-1.19
2165,5643,1.45,0.08,1,7,5,0,-1.14
2166,5643,1.48,0.0,1,7,6,0,-0.98
2167,5643,1.7,0.05,1,7,7,0,-0.96
2168,5643,1.95,0.0,1,7,8,0,-0.75
2169,5643,2.25,0.0,1,7,9,0,-0.48
2170,5643,2.65,0.03,1,7,10,0,-0.13
2171,5643,3.15,0.15,1,7,11,0,0.04
2172,5643,3.55,0.0,1,7,12,0,0.24
2173,5643,3.55,0.0,1,7,13,0,0.21
2174,5643,3.25,0.15,1,7,14,0,0.15
2175,5643,2.93,0.12,1,7,15,0,0.06
2176,5643,2.7,0.28,1,7,16,0,-0.11
2177,5643,2.7,0.05,1,7,17,0,-0.19
2178,5643,2.67,0.07,1,7,18,0,-0.18
2179,5643,2.3,0.2,1,7,19,0,-0.43
2180,5643,1.88,0.1,1,7,20,0,-0.61
2181,5643,1.25,0.1,1,7,21,0,-0.77
2182,5643,0.7,0.03,1,7,22,0,-0.92
2183,5643,0.57,0.12,1,7,23,0,-0.99
2184,5643,1.0,0.0,2,1,0,0,-1.04
2185,5643,0.65,0.0,2,1,1,0,-1.16
2186,5643,0.58,0.0,2,1,2,0,-1.21
2187,5643,0.35,0.0,2,1,3,0,-1.24
2188,5643,0.18,0.0,2,1,4,0,-1.25
2189,5643,0.15,0.0,2,1,5,0,-1.24
2190,5643,0.57,0.0,2,1,6,0,-1.12
2191,5643,0.82,0.0,2,1,7,0,-1.15
2192,5643,1.7,0.1,2,1,8,0,-1.13
2193,5643,2.78,0.17,2,1,9,0,-0.95
2194,5643,4.53,0.25,2,1,10,0,-0.66
2195,5643,6.03,0.53,2,1,11,0,-0.23
2196,5643,7.05,0.33,2,1,12,0,0.3
2197,5643,7.95,0.12,2,1,13,1,0.54
2198,5643,8.18,0.25,2,1,14,0,0.63
2199,5643,7.98,0.28,2,1,15,0,0.69
2200,5643,7.38,0.3,2,1,16,0,0.62
2201,5643,5.5,0.23,2,1,17,0,0.68
2202,5643,4.45,0.03,2,1,18,0,0.71
2203,5643,4.12,0.0,2,1,19,0,0.35
2204,5643,2.7,0.0,2,1,20,0,0.03
2205,5643,2.1,0.0,2,1,21,0,-0.26
2206,5643,1.53,0.0,2,1,22,0,-0.65
2207,5643,0.75,0.0,2,1,23,0,-0.88
2208,5643,0.13,0.0,2,2,0,0,-1.07
2209,5643,-0.78,0.03,2,2,1,0,-1.09
2210,5643,-1.18,0.23,2,2,2,0,-1.12
2211,5643,-0.82,0.15,2,2,3,0,-1.1
